application_id,pan_number,applicant_name,employer_name,employer_type,employment_tenure_years,gross_salary,total_deductions,declared_income,income_stability,existing_emi_total,bank_balance,bounce_count,statement_months,spending_ratio,negative_month_count,cibil_score,negative_items_count,oldest_account_years,inquiries_12m,accounts_good_standing,derogatory_marks,requested_loan_amount,requested_tenure_months,aadhaar_number,date_of_birth,phone_number,email,address,verified_income,income_mismatch_flag,default_flag,written_off_flag,credit_enquiries_6m,interest_rate,proposed_emi,dti_ratio,data_consistency_flag,ocr_confidence_score,document_consistency_flag,decision,risk_category,decision_reason_codes,confidence_score,hil_required_flag,application_date
APP000052,ARXVR1057D,Aditya Shah,Independent Practice,Self-Employed,2,64872,21959,57368,Medium,4088,114192,1,12,1.01,1,649,4,9,3,4,3,146000,36,447012045561,1988-09-15,9600225579,aditya.shah@outlook.com,"Flat 410, D Wing, Lakshmi Heights, Salt Lake, Pune, Maharashtra - 976304",64120,TRUE,FALSE,FALSE,2,16.62,5177.73,0.145,FALSE,85.22,TRUE,REVIEW,MEDIUM,LOW_CREDIT_SCORE|INCOME_MISMATCH,76.4,TRUE,2026-02-13
APP000053,FYWNR6474V,Mohit Patel,Infosys,Startup,18,138247,37443,193942,High,33622,184316,1,3,0.99,3,393,4,6,12,3,3,890000,24,2877217535,1967-07-03,9108386631,mohit.patel@hotmail.com,"Flat 458, A Wing, Shanti Tower, Koramangala, Ahmedabad, Gujarat - 621534",135779,TRUE,TRUE,FALSE,4,17.01,44007.89,0.572,TRUE,93.2,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|HIGH_DTI|INCOME_MISMATCH|EXCESSIVE_INQUIRIES|PAST_DEFAULT,93.31,TRUE,2026-02-09
APP000054,CXMVT4211M,Deepika Chopra,Flipkart,MNC,15,122850,35627,145486,High,33973,151597,1,6,1.04,4,575,3,4,7,2,3,446000,12,160917798270,1990-11-14,8308697829,deepika206@hotmail.com,"Flat 903, B Wing, Krishna Heights, Satellite, Jaipur, Rajasthan - 738577",113482,TRUE,FALSE,FALSE,3,17.04,40685.79,0.658,TRUE,97.34,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|HIGH_DTI|INCOME_MISMATCH,96.24,TRUE,2026-02-07
APP000055,XNWKA1300I,Sanjay Mehta,Reliance Industries,Startup,3,94522,16435,64507,Medium,1339,103884,0,3,0.93,2,869,2,6,0,5,0,547000,72,43805719838,1987-02-22,8738406665,smehta@yahoo.com,"Flat 934, B Wing, Sai Plaza, Viman Nagar, Hyderabad, Telangana - 891788",82407,TRUE,FALSE,FALSE,0,10.35,10230.44,0.14,TRUE,86.61,TRUE,APPROVE,LOW,INCOME_MISMATCH,89.4,TRUE,2026-01-12
APP000056,IFEBN4502G,Divya Iyer,Central Government,Government,23,62497,12039,67163,High,15218,187369,0,12,1.19,3,559,3,3,10,1,1,195000,12,398780157399,1979-12-10,9205616484,diyer@rediffmail.com,"Flat 45, A Wing, Shanti Tower, Adyar, Ahmedabad, Gujarat - 435873",55508,TRUE,FALSE,FALSE,3,16.3,17720.21,0.593,TRUE,81.25,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|HIGH_DTI|INCOME_MISMATCH|EXCESSIVE_INQUIRIES,90.28,TRUE,2025-12-10
APP000057,ARNQQ7570Q,Arjun Mehta,Proprietorship,Self-Employed,3,83931,16832,92193,Medium,3426,205440,1,3,1.17,3,559,4,5,4,1,3,298000,24,147660728326,1983-07-02,8242450882,amehta@rediffmail.com,"Flat 561, C Wing, Sai Residency, Salt Lake, Jaipur, Rajasthan - 320257",74713,TRUE,FALSE,FALSE,3,16.69,14689.44,0.242,TRUE,72.02,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH,83.36,TRUE,2026-02-11
APP000058,IRSDO8913Z,Karan Pillai,Cognizant,Startup,19,301991,75566,242211,High,10653,465494,0,3,1.16,1,567,5,9,5,2,1,1932000,24,452577754781,1961-10-02,9491428341,kpillai@gmail.com,"Flat 218, D Wing, Sai Residency, Gomti Nagar, Lucknow, Uttar Pradesh - 373277",294116,TRUE,TRUE,FALSE,5,14.25,92989.23,0.352,TRUE,76,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|ADVERSE_CREDIT_HISTORY|PAST_DEFAULT,91.15,TRUE,2026-01-30
APP000059,MLBZI7588I,Swati Kapoor,Self Employed,Self-Employed,8,233566,42567,227007,High,74710,63941,0,12,0.93,1,555,6,4,3,3,1,1752000,72,665918463865,1967-02-12,8877908272,swatikapoor@gmail.com,"Flat 162, B Wing, Lakshmi Tower, Koramangala, Bangalore, Karnataka - 793224",224121,FALSE,FALSE,FALSE,2,14.07,36166.96,0.495,TRUE,78.22,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|ADVERSE_CREDIT_HISTORY,84.26,TRUE,2026-01-21
APP000060,ZWEVP7816I,Sanjay Mishra,Google India,Startup,2,247928,76972,232882,Medium,74865,390821,1,12,1.22,4,784,1,18,1,5,1,841000,12,991366210388,1981-09-18,8629127990,smishra@gmail.com,"Flat 924, A Wing, Lakshmi Paradise, Gomti Nagar, Bangalore, Karnataka - 967720",237048,FALSE,FALSE,FALSE,0,10.63,74183.91,0.629,TRUE,73.42,TRUE,REVIEW,MEDIUM,HIGH_DTI,82.09,TRUE,2026-03-11
APP000061,RIJEQ2843I,Aisha Chauhan,Defence Services,Government,5,44598,12122,48399,High,12032,155140,0,12,0.87,4,794,2,14,3,4,1,132000,84,887258874495,1989-10-07,8721372138,aisha.chauhan@hotmail.com,"Flat 399, A Wing, Sai Plaza, Andheri, Bangalore, Karnataka - 943443",41519,TRUE,FALSE,FALSE,0,10.3,2211.87,0.343,TRUE,74.92,TRUE,APPROVE,LOW,INCOME_MISMATCH,82.81,TRUE,2026-02-26
APP000062,AEZUJ3557C,Anjali Kapoor,Freelance Consultant,Self-Employed,15,272024,54830,203833,High,37978,793175,0,12,0.61,2,695,4,7,1,3,2,1499000,84,955439376904,1984-07-25,9468181845,anjali363@rediffmail.com,"Flat 990, B Wing, Krishna Heights, Malviya Nagar, Ahmedabad, Gujarat - 907370",248108,TRUE,FALSE,FALSE,2,12.2,26622.04,0.26,TRUE,79.1,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,85.76,TRUE,2026-02-23
APP000063,ETYET2222H,Poornima Nair,TCS,MNC,1,118407,25468,128356,Low,26001,125902,1,3,0.64,2,713,3,9,4,4,0,327000,24,117908075957,1994-03-12,8147284639,poornima.nair@yahoo.com,"Flat 356, A Wing, Royal Heights, Banjara Hills, Jaipur, Rajasthan - 579405",106080,TRUE,FALSE,FALSE,2,14.43,15766.72,0.394,FALSE,90.9,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,78.73,TRUE,2026-02-23
APP000064,WFUTM0418U,Sakshi Kapoor,Proprietorship,Self-Employed,8,239025,65190,243075,High,43655,902524,2,12,1.13,2,728,4,8,1,3,1,918000,36,448906120347,1982-09-01,9675455884,sakshikapoor@gmail.com,"Flat 590, C Wing, Krishna Plaza, Gomti Nagar, Lucknow, Uttar Pradesh - 283018",235335,FALSE,FALSE,FALSE,0,13.49,31148.15,0.318,TRUE,95.74,TRUE,REVIEW,LOW,MEETS_CRITERIA,96.42,FALSE,2026-01-20
APP000065,TNLEW1227X,Anjali Reddy,IOC,Public Sector,19,72735,21805,63204,High,23388,123495,1,12,0.68,2,679,0,7,3,5,1,138000,60,111780068114,1992-10-14,8021643347,anjali.reddy@yahoo.com,"Flat 882, C Wing, Royal Tower, Malviya Nagar, Kolkata, West Bengal - 589888",66649,FALSE,FALSE,FALSE,2,13.85,3200.3,0.399,TRUE,83.61,TRUE,REJECT,MEDIUM,MEETS_CRITERIA,85.16,TRUE,2026-02-19
APP000066,YMALH2034R,Tanvi Saxena,Amazon India,MNC,5,129011,21679,133742,High,759,132061,0,6,1.3,3,554,4,8,5,3,1,406000,84,663416389448,1988-02-13,9163122417,tanvisaxena@hotmail.com,"Flat 20, A Wing, Sai Apartments, Andheri, Kolkata, West Bengal - 660958",128800,FALSE,FALSE,FALSE,1,15,7834.48,0.067,TRUE,98.26,TRUE,REVIEW,MEDIUM,LOW_CREDIT_SCORE,96.58,TRUE,2025-11-24
APP000067,ZGZFT0623J,Ankit Gupta,Municipal Corporation,Government,27,168611,30482,213874,High,33773,95724,0,6,1.28,2,606,3,6,9,2,1,728000,36,881474350313,1963-04-22,8650249163,ankitgupta@gmail.com,"Flat 790, D Wing, Shanti Residency, Adyar, Kolkata, West Bengal - 265359",157418,TRUE,TRUE,FALSE,3,16.17,25655.46,0.378,TRUE,85.76,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|EXCESSIVE_INQUIRIES|PAST_DEFAULT,88.81,TRUE,2026-04-22
APP000068,WPWEN4854Y,Vivek Saxena,Capgemini,Startup,17,143482,32035,121785,High,33084,64060,3,3,0.99,0,731,0,15,5,4,1,948000,36,959351863878,1992-04-26,9594565118,vivek.saxena@gmail.com,"Flat 110, A Wing, Royal Heights, Adyar, Hyderabad, Telangana - 203551",136495,TRUE,FALSE,FALSE,3,12.85,31873.42,0.476,FALSE,72.26,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH|HIGH_BOUNCE_RATE,68.28,TRUE,2026-04-11
APP000069,CGKFR5955X,Arjun Chauhan,Infosys,Private Sector,10,150293,49306,206175,High,385,576678,0,6,0.42,2,430,12,1,14,0,6,525000,60,576122868528,1962-07-22,8075585566,arjunchauhan@rediffmail.com,"Flat 785, D Wing, Lakshmi Paradise, Salt Lake, Pune, Maharashtra - 477497",146339,TRUE,FALSE,FALSE,3,18.25,13403.05,0.094,TRUE,86.54,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|ADVERSE_CREDIT_HISTORY|EXCESSIVE_INQUIRIES,91.4,TRUE,2026-02-07
APP000070,CIMMX7806B,Abhishek Saxena,Infosys,Startup,18,85479,20250,92322,High,22100,245085,0,3,0.84,1,644,6,8,6,3,1,201000,72,556613906048,1998-04-06,9958925832,abhishek.saxena@gmail.com,"Flat 443, B Wing, Krishna Tower, Satellite, Hyderabad, Telangana - 255203",79169,TRUE,FALSE,FALSE,1,15.65,4321.42,0.334,TRUE,79.99,TRUE,REVIEW,MEDIUM,LOW_CREDIT_SCORE|INCOME_MISMATCH|ADVERSE_CREDIT_HISTORY,90.11,TRUE,2025-11-19
APP000071,EJVUQ4926E,Anjali Kumar,Self Employed,Self-Employed,2,62662,20840,50470,Medium,7972,33748,0,12,0.75,3,740,0,6,4,3,1,263000,72,924051477053,1999-12-31,8233884879,anjali.kumar@yahoo.com,"Flat 175, C Wing, Shanti Residency, Salt Lake, Chennai, Tamil Nadu - 310446",55326,FALSE,FALSE,FALSE,0,11.08,5016.75,0.235,TRUE,79.67,TRUE,APPROVE,LOW,MEETS_CRITERIA,87.57,FALSE,2026-02-25
APP000072,JJQGZ5868A,Preeti Desai,Wipro,MNC,18,142726,30475,109856,High,49057,413103,2,6,1.27,2,731,2,5,2,3,0,1104000,60,562168936392,1989-02-18,8649578232,preeti800@yahoo.com,"Flat 932, B Wing, Royal Apartments, Satellite, Jaipur, Rajasthan - 907456",139425,TRUE,FALSE,FALSE,0,11.93,24518.84,0.528,TRUE,76.73,TRUE,REVIEW,MEDIUM,HIGH_DTI|INCOME_MISMATCH,89.36,TRUE,2025-12-08
APP000073,RMNPS3841G,Karan Verma,Tech Mahindra,Startup,2,94215,19871,99768,Medium,28890,170445,0,12,1.23,4,418,11,3,13,1,2,188000,48,463331279757,1977-05-02,9266096569,karan.verma@rediffmail.com,"Flat 468, D Wing, Shanti Complex, Andheri, Ahmedabad, Gujarat - 357658",87268,TRUE,FALSE,FALSE,2,19.95,5715.9,0.397,TRUE,83.19,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|ADVERSE_CREDIT_HISTORY|EXCESSIVE_INQUIRIES,87.32,TRUE,2026-03-20
APP000074,XUSDC4353Z,Vivek Pandey,KPMG,Startup,14,81993,16312,97917,High,16028,187052,1,3,0.44,1,839,0,14,0,7,0,292000,12,860259222206,1992-10-24,9047421230,vpandey@hotmail.com,"Flat 827, B Wing, Royal Residency, Malviya Nagar, Jaipur, Rajasthan - 349434",73207,TRUE,FALSE,FALSE,2,8.65,25488.46,0.567,TRUE,89.49,TRUE,REVIEW,MEDIUM,HIGH_DTI|INCOME_MISMATCH,92.74,TRUE,2026-04-15
APP000075,PUELP9023M,Vikram Chauhan,State Government,Government,25,162475,25151,126149,High,40636,105270,2,12,1.3,3,839,2,14,0,4,0,573000,12,147214586833,1975-08-02,8001981794,vikram968@outlook.com,"Flat 630, D Wing, Lakshmi Paradise, Malviya Nagar, Bangalore, Karnataka - 644952",162424,TRUE,FALSE,FALSE,2,9.42,50221.37,0.559,TRUE,70.18,TRUE,REVIEW,MEDIUM,HIGH_DTI|INCOME_MISMATCH,87.23,TRUE,2025-12-14
APP000076,SQAEI3697U,Raj Agarwal,Wipro,Startup,16,76559,16118,71148,High,13792,56804,0,3,1.1,0,653,3,10,2,4,2,338000,84,785760849588,1993-06-18,9839551240,ragarwal@yahoo.com,"Flat 610, C Wing, Shanti Residency, Salt Lake, Bangalore, Karnataka - 839526",65666,FALSE,FALSE,FALSE,1,12.15,5993.77,0.301,TRUE,98.49,TRUE,REVIEW,LOW,MEETS_CRITERIA,94.68,FALSE,2026-01-06
APP000077,FAKWD3088K,Ishita Thakur,Indian Railways,Public Sector,11,48839,7609,47199,High,17469,18939,0,3,0.78,1,625,5,5,8,3,3,251000,84,840943533448,2001-03-12,8971422410,ishita626@gmail.com,"Flat 327, C Wing, Royal Tower, Banjara Hills, Jaipur, Rajasthan - 838569",48348,FALSE,FALSE,FALSE,3,17.06,5138.09,0.468,TRUE,93.27,TRUE,APPROVE,MEDIUM,LOW_CREDIT_SCORE|ADVERSE_CREDIT_HISTORY,94.81,TRUE,2025-12-30
APP000078,IQTMY1823F,Divya Kulkarni,Accenture,MNC,19,207448,63783,163022,High,41565,209416,1,3,1.07,3,868,1,17,3,5,0,461000,12,701715772459,1982-09-18,8128161581,dkulkarni@rediffmail.com,"Flat 636, D Wing, Lakshmi Apartments, Gomti Nagar, Hyderabad, Telangana - 266745",190832,TRUE,FALSE,FALSE,0,10.56,40649.39,0.431,FALSE,79.49,TRUE,APPROVE,MEDIUM,INCOME_MISMATCH,73.78,TRUE,2025-11-14
APP000079,FDPTV7642T,Abhishek Chopra,HCL Technologies,Startup,7,104816,27366,126833,High,34401,160016,0,6,1.3,1,768,2,18,1,6,0,801000,24,549465190986,1991-01-21,9540580085,achopra@yahoo.com,"Flat 404, D Wing, Lakshmi Plaza, Viman Nagar, Lucknow, Uttar Pradesh - 846349",101980,TRUE,FALSE,FALSE,2,8.75,36501.67,0.695,TRUE,83.22,TRUE,REVIEW,MEDIUM,HIGH_DTI|INCOME_MISMATCH,92.41,TRUE,2026-02-03
APP000080,LENOL3165X,Shreya Pillai,Defence Services,Government,21,233241,80597,242365,High,25675,182250,1,12,1.07,4,730,3,15,2,4,2,471000,48,689500975197,1970-12-25,9728478189,shreya583@gmail.com,"Flat 55, A Wing, Lakshmi Tower, Gomti Nagar, Lucknow, Uttar Pradesh - 916345",217864,TRUE,FALSE,FALSE,0,11.29,12239.68,0.174,FALSE,78.06,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,69.43,TRUE,2026-02-22
APP000081,WACEP1482W,Shreya Agarwal,TCS,Startup,10,159074,54459,144504,High,38259,49845,3,12,0.72,3,633,4,6,7,1,2,930000,72,51292766372,1991-08-09,9395041027,shreyaagarwal@hotmail.com,"Flat 700, C Wing, Sai Plaza, Satellite, Pune, Maharashtra - 597644",140067,FALSE,FALSE,FALSE,3,14.97,19649.71,0.413,TRUE,85.08,TRUE,REJECT,MEDIUM,LOW_CREDIT_SCORE|HIGH_BOUNCE_RATE,91.96,TRUE,2026-03-13
APP000082,IAABK5637I,Rohan Verma,Wipro,Startup,16,42128,10465,38151,High,2341,126953,0,12,0.5,3,563,2,9,4,3,1,241000,12,109391119269,2001-06-20,9412447174,rohan363@yahoo.com,"Flat 392, C Wing, Krishna Heights, Viman Nagar, Mumbai, Maharashtra - 162977",40676,FALSE,FALSE,FALSE,5,17.73,22063.92,0.6,TRUE,90.3,TRUE,REVIEW,MEDIUM,LOW_CREDIT_SCORE|HIGH_DTI,95.84,TRUE,2025-12-13
APP000083,NYMLV7750W,Manish Kumar,Own Business,Self-Employed,8,282412,96956,189969,High,1596,361844,0,12,0.44,0,733,4,6,6,6,1,540000,24,554601585174,1966-08-11,9328063461,manishkumar@hotmail.com,"Flat 198, D Wing, Shanti Residency, Adyar, Mumbai, Maharashtra - 612998",242965,TRUE,FALSE,FALSE,1,12.71,25599.09,0.112,FALSE,87.93,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,73.3,TRUE,2026-03-16
APP000084,AQXVC6808D,Nisha Pandey,Wipro,Startup,1,42658,11959,51893,Low,14869,74671,2,6,1.02,1,819,2,6,3,4,1,234000,72,136565198253,1964-01-21,9992511426,nishapandey@outlook.com,"Flat 42, D Wing, Sai Apartments, Koramangala, Lucknow, Uttar Pradesh - 929479",41911,TRUE,FALSE,FALSE,0,10,4335.05,0.458,TRUE,58.7,FALSE,APPROVE,MEDIUM,INCOME_MISMATCH|DOCUMENT_INCONSISTENCY,62.64,TRUE,2025-11-02
APP000085,DNCJT5276I,Sneha Reddy,Cognizant,MNC,4,95348,21463,71079,Medium,7169,161605,0,6,0.53,4,699,2,7,4,4,0,224000,72,772200543645,1996-02-18,8070108220,sreddy@yahoo.com,"Flat 594, C Wing, Sai Tower, Satellite, Lucknow, Uttar Pradesh - 308406",81218,TRUE,FALSE,FALSE,1,12.99,4495.42,0.144,TRUE,83.5,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,89,TRUE,2025-11-26
APP000086,FHEUY9552N,Sakshi Agarwal,NTPC,Public Sector,11,79062,19446,71334,High,9469,223063,2,12,0.93,3,667,3,13,3,2,0,572000,36,774063356939,1989-07-08,9590600780,sagarwal@gmail.com,"Flat 247, A Wing, Lakshmi Residency, Gomti Nagar, Ahmedabad, Gujarat - 889661",77653,FALSE,FALSE,FALSE,3,12.86,19234.39,0.37,TRUE,90.24,TRUE,REVIEW,MEDIUM,MEETS_CRITERIA,93,TRUE,2025-12-23
APP000087,FRQIY5930M,Meera Chopra,Wipro,MNC,7,137923,25621,170028,High,49035,62991,0,3,1.03,3,676,4,13,1,5,2,357000,36,552818325381,1964-04-22,8493355486,mchopra@outlook.com,"Flat 514, C Wing, Lakshmi Paradise, Koramangala, Ahmedabad, Gujarat - 593003",127927,TRUE,FALSE,FALSE,2,12.47,11937.81,0.477,TRUE,75.48,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,82.85,TRUE,2026-04-05
APP000088,VNIPR7465R,Kunal Chopra,NTPC,Public Sector,16,272431,47484,191522,High,2454,920158,2,6,1.24,1,889,2,9,2,5,1,1673000,72,242437540254,1983-07-22,8529284222,kunalchopra@yahoo.com,"Flat 267, A Wing, Krishna Tower, Banjara Hills, Ahmedabad, Gujarat - 315121",246159,TRUE,FALSE,FALSE,1,11.22,32032.85,0.14,TRUE,91.22,TRUE,APPROVE,LOW,INCOME_MISMATCH,96.1,TRUE,2026-01-25
APP000089,OIKVL0065H,Ritika Reddy,Freelance Consultant,Self-Employed,12,45666,7636,52144,High,3397,81878,2,6,0.46,4,561,2,10,7,2,2,306000,24,871863759980,2002-03-22,8862656504,ritika.reddy@outlook.com,"Flat 746, D Wing, Krishna Heights, Satellite, Hyderabad, Telangana - 942726",40867,TRUE,FALSE,FALSE,4,14.74,14799.14,0.445,TRUE,71.22,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH,88.84,TRUE,2025-12-09
APP000090,HOMAA2984U,Nikhil Malhotra,Flipkart,MNC,17,172190,52223,123747,High,11445,87305,2,12,0.69,2,637,4,4,8,3,2,662000,48,301471959796,1991-08-28,9171589042,nikhilmalhotra@gmail.com,"Flat 168, D Wing, Krishna Residency, Salt Lake, Kolkata, West Bengal - 478708",156143,TRUE,FALSE,FALSE,1,15.65,18642.81,0.193,TRUE,62.58,FALSE,REVIEW,MEDIUM,LOW_CREDIT_SCORE|INCOME_MISMATCH|DOCUMENT_INCONSISTENCY,69.67,TRUE,2025-11-10
APP000091,ORYVS7849D,Raj Menon,Infosys,MNC,3,56705,17379,44768,Medium,18133,48310,3,3,1,0,821,2,12,2,7,1,248000,12,545279852401,2001-08-31,9222342321,rmenon@hotmail.com,"Flat 202, A Wing, Lakshmi Residency, Andheri, Mumbai, Maharashtra - 931579",49270,TRUE,FALSE,FALSE,0,8.8,21664.97,0.808,TRUE,76.29,TRUE,REVIEW,MEDIUM,HIGH_DTI|INCOME_MISMATCH|HIGH_BOUNCE_RATE,84.65,TRUE,2025-11-28
APP000092,XNZCF5735O,Arjun Gupta,Google India,Startup,6,76131,13021,53351,High,12146,187323,0,3,0.76,0,571,2,8,6,2,2,440000,36,638361517182,1980-10-26,8454801571,agupta@outlook.com,"Flat 568, D Wing, Sai Heights, Salt Lake, Hyderabad, Telangana - 996916",69315,TRUE,FALSE,FALSE,3,17.06,15700.34,0.402,TRUE,91.93,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH,95.37,TRUE,2025-11-15
APP000093,JRYZN1414H,Raj Sharma,Infosys,Startup,2,76571,16127,63182,Medium,18451,135078,0,12,0.75,0,612,6,10,10,2,3,362000,48,170269524991,1997-04-07,9787734778,raj.sharma@outlook.com,"Flat 441, C Wing, Lakshmi Residency, Satellite, Mumbai, Maharashtra - 571981",65330,FALSE,FALSE,FALSE,4,16.47,10346.53,0.441,FALSE,79.29,TRUE,APPROVE,MEDIUM,LOW_CREDIT_SCORE|ADVERSE_CREDIT_HISTORY|EXCESSIVE_INQUIRIES,69,TRUE,2026-02-19
APP000094,VJTAX3033L,Sneha Shetty,Municipal Corporation,Government,8,126649,24108,120586,High,26963,413886,0,12,0.59,2,896,1,8,4,3,0,589000,36,349114152085,1988-01-01,9976986407,sshetty@rediffmail.com,"Flat 587, B Wing, Krishna Residency, Malviya Nagar, Kolkata, West Bengal - 204918",106081,TRUE,FALSE,FALSE,2,8.7,18647.91,0.43,TRUE,76.08,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,90.15,TRUE,2026-03-05
APP000095,HULOF4647F,Priya Shah,Indian Railways,Public Sector,9,142976,33918,131406,High,33272,43796,0,3,0.43,2,572,2,3,10,1,3,306000,48,973748969083,1970-02-05,8872324665,priya966@hotmail.com,"Flat 263, B Wing, Shanti Plaza, Adyar, Bangalore, Karnataka - 525582",128580,FALSE,FALSE,FALSE,1,17.59,8923.32,0.328,FALSE,81.51,TRUE,REVIEW,MEDIUM,LOW_CREDIT_SCORE|EXCESSIVE_INQUIRIES,75.93,TRUE,2025-12-06
APP000096,GONDR5754C,Shreya Pandey,Central Government,Government,29,178520,51438,136921,High,47406,166891,1,6,0.98,2,475,5,7,8,3,6,1137000,36,596363212347,1995-11-26,8649078515,shreyapandey@hotmail.com,"Flat 487, C Wing, Shanti Plaza, Viman Nagar, Kolkata, West Bengal - 961265",150248,FALSE,FALSE,TRUE,8,18.5,41391.02,0.591,TRUE,71.49,FALSE,REJECT,HIGH,LOW_CREDIT_SCORE|HIGH_DTI|DOCUMENT_INCONSISTENCY|ADVERSE_CREDIT_HISTORY|WRITTEN_OFF_ACCOUNT,67.63,TRUE,2026-04-12
APP000097,IVQUH0747K,Tanvi Thakur,Accenture,MNC,3,93669,21119,94328,Medium,28992,205580,0,3,1.23,1,549,11,1,9,1,3,309000,12,481569857002,1997-02-11,8520634591,tthakur@yahoo.com,"Flat 463, B Wing, Royal Heights, Banjara Hills, Kolkata, West Bengal - 373343",86835,FALSE,FALSE,FALSE,7,21.79,28889.44,0.667,TRUE,70.41,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|HIGH_DTI|ADVERSE_CREDIT_HISTORY|EXCESSIVE_INQUIRIES,85.86,TRUE,2026-01-20
APP000098,YVMFF9827M,Raj Malhotra,BHEL,Public Sector,13,180176,48584,119478,High,45185,56304,0,12,0.74,3,566,6,10,5,2,1,726000,12,343626204439,1989-07-03,8535971072,rmalhotra@hotmail.com,"Flat 263, A Wing, Shanti Residency, Koramangala, Lucknow, Uttar Pradesh - 684057",150972,TRUE,FALSE,FALSE,3,15.27,65620.07,0.734,TRUE,73.39,TRUE,REVIEW,HIGH,LOW_CREDIT_SCORE|HIGH_DTI|INCOME_MISMATCH|ADVERSE_CREDIT_HISTORY,82.42,TRUE,2026-01-22
APP000099,WVTYH8672K,Tanvi Thakur,Accenture,MNC,19,45873,10701,40540,High,1265,128434,1,6,0.42,0,725,0,10,2,2,1,245000,48,728703203207,1992-11-25,9127617075,tanvithakur@hotmail.com,"Flat 358, B Wing, Sai Residency, Adyar, Delhi, Delhi - 397918",41173,FALSE,FALSE,FALSE,0,13.2,6597.08,0.191,TRUE,79.55,TRUE,APPROVE,LOW,MEETS_CRITERIA,84.27,FALSE,2026-03-08
APP000100,LYZXU1882Z,Sneha Mishra,Reliance Industries,MNC,14,44101,15200,52919,High,10822,106424,1,6,0.87,4,869,1,9,3,4,0,244000,36,961642361032,1998-07-28,8764214764,snehamishra@yahoo.com,"Flat 457, D Wing, Shanti Heights, Malviya Nagar, Ahmedabad, Gujarat - 381522",39995,TRUE,FALSE,FALSE,1,11.02,7990.56,0.47,TRUE,71.38,TRUE,APPROVE,MEDIUM,INCOME_MISMATCH,82.11,TRUE,2026-02-14
APP000101,CLCRO2205D,Ishita Gupta,ICICI Bank,Private Sector,5,39618,11458,41818,High,2564,10283,0,3,0.98,3,618,3,9,7,2,1,253000,72,16459779452,1991-10-17,9321941680,igupta@yahoo.com,"Flat 709, C Wing, Lakshmi Heights, Malviya Nagar, Ahmedabad, Gujarat - 417509",34060,TRUE,FALSE,FALSE,4,16.81,5601.48,0.24,TRUE,64.63,FALSE,REVIEW,MEDIUM,LOW_CREDIT_SCORE|INCOME_MISMATCH|DOCUMENT_INCONSISTENCY,65.83,TRUE,2026-01-14
APP000102,VBAQS9875R,Nikhil Verma,KPMG,MNC,5,155125,36202,126911,High,54172,385556,0,6,1.12,1,586,2,5,10,2,3,973000,48,789973080695,1971-10-19,8214671795,nikhilverma@hotmail.com,"Flat 353, B Wing, Royal Heights, Adyar, Ahmedabad, Gujarat - 632295",143891,TRUE,FALSE,FALSE,2,15.21,27183.01,0.565,TRUE,70.53,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|HIGH_DTI|INCOME_MISMATCH|EXCESSIVE_INQUIRIES,89.1,TRUE,2026-04-22
APP000103,EVXAB4612I,Divya Kulkarni,EY,Startup,1,150275,31160,114308,Low,9404,166216,1,6,0.72,1,746,4,9,2,5,1,1014000,84,842891077119,1981-04-15,8018081213,dkulkarni@hotmail.com,"Flat 158, B Wing, Shanti Plaza, Viman Nagar, Delhi, Delhi - 450862",137271,TRUE,FALSE,FALSE,1,12.81,18342.07,0.202,FALSE,82.83,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,75.83,TRUE,2025-12-19
APP000104,NBIKU4309E,Abhishek Verma,Municipal Corporation,Government,19,165946,25818,139314,High,51237,394203,0,6,1.05,4,765,1,6,4,3,1,1052000,12,846684550489,1962-05-13,9567389975,abhishek408@gmail.com,"Flat 743, C Wing, Sai Plaza, Banjara Hills, Pune, Maharashtra - 645753",160800,TRUE,FALSE,FALSE,1,9.85,92414.14,0.893,TRUE,79.83,TRUE,REVIEW,MEDIUM,HIGH_DTI|INCOME_MISMATCH,86.15,TRUE,2025-11-21
